"index","assists","gamesPlayed","goals","playerBirthCity","playerBirthCountry","playerBirthDate","playerBirthStateProvince","playerDraftOverallPickNo","playerDraftRoundNo","playerDraftYear","playerFirstName","playerHeight","playerId","playerLastName","playerName","playerNationality","playerPositionCode","playerShootsCatches","playerTeamsPlayedFor","playerWeight","points","seasonId","cron_ts"
"38","0","26","0","Commerce","USA","1993-05-19","MI","130","5","2012","Connor","76","8476945","Hellebuyck","Connor Hellebuyck","USA","G","L","WPG","207","0","20152016","2017-04-01 11:00:07"
"39","0","1","0","Winnipeg","CAN","1994-05-18","MB","76","3","2012","Chris","76","8476904","Driedger","Chris Driedger","CAN","G","L","OTT","205","0","20152016","2017-04-01 11:00:07"
"40","0","33","0","Kladno","CZE","1987-08-31",NULL,"41","2","2005","Ondrej","75","8471715","Pavelec","Ondrej Pavelec","CZE","G","L","WPG","215","0","20152016","2017-04-01 11:00:07"
"41","1","52","0","Fussen","DEU","1986-01-29",NULL,"94","3","2004","Thomas","73","8471306","Greiss","Thomas Greiss","DEU","G","L","NYI","228","1","20152016","2017-04-01 11:00:07"
"42","0","24","0","Surrey","CAN","1988-02-11","BC",NULL,NULL,NULL,"Andrew","74","8477202","Hammond","Andrew Hammond","CAN","G","L","OTT","215","0","20152016","2017-04-01 11:00:07"
"43","0","32","0","Tyumen","RUS","1994-07-25",NULL,"19","1","2012","Andrei","75","8476883","Vasilevskiy","Andrei Vasilevskiy","RUS","G","L","TBL","207","0","20152016","2017-04-01 11:00:07"
"44","0","25","0","Chicago","USA","1985-02-13","IL","6","1","2004","Al","74","8471219","Montoya","Al Montoya","USA","G","L","FLA","209","0","20152016","2017-04-01 11:00:07"
"45","0","40","0","Morweena","CAN","1988-03-15","MB","99","4","2006","James","74","8473503","Reimer","James Reimer","CAN","G","L","TOR, SJS","217","0","20152016","2017-04-01 11:00:07"
"46","0","15","0","Spruce Grove","CAN","1986-09-11","AB",NULL,NULL,NULL,"Ben","74","8475681","Scrivens","Ben Scrivens","CAN","G","L","MTL","181","0","20152016","2017-04-01 11:00:07"
"47","0","4","0","Helsinki","FIN","1978-02-13",NULL,NULL,NULL,NULL,"Niklas","74","8473404","Backstrom","Niklas Backstrom","FIN","G","L","CGY","192","0","20152016","2017-04-01 11:00:07"
"48","0","16","0","Stockholm","SWE","1988-06-25",NULL,"46","2","2006","Jhonas","70","8473523","Enroth","Jhonas Enroth","SWE","G","L","LAK","175","0","20152016","2017-04-01 11:00:07"
"49","1","37","0","Asikkala","FIN","1986-07-01",NULL,"191","6","2004","Karri","74","8471403","Ramo","Karri Ramo","FIN","G","L","CGY","206","1","20152016","2017-04-01 11:00:07"
"50","0","52","0","Fredericton","CAN","1990-08-07","NB","34","2","2008","Jake","74","8474596","Allen","Jake Allen","CAN","G","L","STL","203","0","20152016","2017-04-01 11:00:07"
"51","1","36","0","Bratislava","SVK","1985-05-13",NULL,"271","9","2003","Jaroslav","71","8470860","Halak","Jaroslav Halak","SVK","G","L","NYI","181","1","20152016","2017-04-01 11:00:07"
"52","1","35","0","Ústí nad Labem","CZE","1988-03-23",NULL,"34","2","2006","Michal","73","8473607","Neuvirth","Michal Neuvirth","CZE","G","L","PHI","209","1","20152016","2017-04-01 11:00:07"
"53","0","60","0","Newmarket","CAN","1985-04-09","ON","291","9","2003","Brian","74","8470880","Elliott","Brian Elliott","CAN","G","L","STL","209","0","20152016","2017-04-01 11:00:07"
"54","1","20","0","Moncton","CAN","1992-04-15","NB","49","2","2010","Calvin","73","8475717","Pickard","Calvin Pickard","CAN","G","L","COL","200","1","20152016","2017-04-01 11:00:07"
"55","0","1","0","Aizkraukle","LVA","1992-07-31",NULL,"124","5","2013","Kristers","75","8477356","Gudlevskis","Kristers Gudlevskis","LVA","G","L","TBL","223","0","20152016","2017-04-01 11:00:07"
"56","2","33","0","Gävle","SWE","1990-01-31",NULL,"31","2","2008","Jacob","78","8474593","Markstrom","Jacob Markstrom","SWE","G","L","VAN","196","2","20152016","2017-04-01 11:00:07"
"57","0","73","0","Regina","CAN","1986-05-04","SK","14","1","2004","Devan","78","8471227","Dubnyk","Devan Dubnyk","CAN","G","L","MIN","213","0","20152016","2017-04-01 11:00:07"
"58","0","55","0","Holliston","USA","1990-04-27","MA",NULL,NULL,NULL,"Mike","74","8477237","Condon","Mike Condon","USA","G","L","MTL","197","0","20152016","2017-04-01 11:00:07"
"59","1","20","0","Thunder Bay","CAN","1985-12-19","ON",NULL,NULL,NULL,"Carter","73","8475622","Hutton","Carter Hutton","CAN","G","L","NSH","195","1","20152016","2017-04-01 11:00:07"
"60","3","54","0","Helsinki","FIN","1983-11-16",NULL,"2","1","2002","Kari","76","8470140","Lehtonen","Kari Lehtonen","FIN","G","L","DAL","190","3","20152016","2017-04-01 11:00:07"
"61","0","1","0","Forssa","FIN","1995-04-19",NULL,"99","4","2013","Juuse","71","8477424","Saros","Juuse Saros","FIN","G","L","NSH","180","0","20152016","2017-04-01 11:00:07"
"62","2","45","0","Saskatoon","CAN","1986-06-10","SK","125","5","2006","Chad","75","8473434","Johnson","Chad Johnson","CAN","G","L","BUF","196","2","20152016","2017-04-01 11:00:07"
"63","1","42","0","Pittsburgh","USA","1993-07-14","PA","39","2","2011","John","75","8476434","Gibson","John Gibson","USA","G","L","ANA","226","1","20152016","2017-04-01 11:00:07"
"64","4","70","0","Are","SWE","1982-03-02",NULL,"205","7","2000","Henrik","73","8468685","Lundqvist","Henrik Lundqvist","SWE","G","L","NYR","188","4","20152016","2017-04-01 11:00:07"
"65","1","32","0","Kingston","CAN","1982-03-22","ON","161","5","2001","Mike","76","8469608","Smith","Mike Smith","CAN","G","L","ARI","215","1","20152016","2017-04-01 11:00:07"
"66","0","31","0","Pori","FIN","1994-04-28",NULL,"62","3","2012","Joonas","75","8476914","Korpisalo","Joonas Korpisalo","FIN","G","L","CBJ","190","0","20152016","2017-04-01 11:00:07"
"67","0","6","0","Watson","CAN","1989-09-16","SK","122","5","2008","Dustin","72","8474682","Tokarski","Dustin Tokarski","CAN","G","L","MTL","205","0","20152016","2017-04-01 11:00:07"
"68","0","2","0","Nuremberg","DEU","1991-04-29",NULL,NULL,NULL,NULL,"Niklas","74","8478999","Treutle","Niklas Treutle","DEU","G",NULL,"ARI","185","0","20152016","2017-04-01 11:00:07"
"69","1","39","0","St-Hyacinthe","CAN","1992-03-06","QC","138","5","2010","Louis","75","8475839","Domingue","Louis Domingue","CAN","G","R","ARI","210","1","20152016","2017-04-01 11:00:07"
"70","0","89","0","North Vancouver","CAN","1990-01-10","BC",NULL,NULL,NULL,"Martin","76","8474889","Jones","Martin Jones","CAN","G","L","SJS","190","0","20152016","2017-04-01 11:00:07"
"71","0","52","0","Saskatoon","CAN","1984-02-29","SK","25","1","2002","Cam","73","8470320","Ward","Cam Ward","CAN","G","L","CAR","185","0","20152016","2017-04-01 11:00:07"
"72","1","29","0","Lulea","SWE","1990-03-19",NULL,"62","3","2009","Anders","78","8475195","Nilsson","Anders Nilsson","SWE","G","L","EDM, STL","229","1","20152016","2017-04-01 11:00:07"
"73","0","23","0","Farmingville","USA","1989-07-04","NY",NULL,NULL,NULL,"Keith","75","8476234","Kinkaid","Keith Kinkaid","USA","G","L","NJD","195","0","20152016","2017-04-01 11:00:07"
"74","0","57","0","Oakville","CAN","1988-05-29","ON","69","3","2006","Steve","76","8473461","Mason","Steve Mason","CAN","G","R","PHI","210","0","20152016","2017-04-01 11:00:07"
"75","0","1","0","North Pole","USA","1992-01-18","AK",NULL,NULL,NULL,"Pheonix","76","8477831","Copley","Pheonix Copley","USA","G","L","STL","196","0","20152016","2017-04-01 11:00:07"
"76","1","60","0","Sorel","CAN","1984-11-28","QC","1","1","2003","Marc-Andre","74","8470594","Fleury","Marc-Andre Fleury","CAN","G","L","PIT","180","1","20152016","2017-04-01 11:00:07"
"77","1","14","0","Bulach","CHE","1987-01-03",NULL,"106","4","2006","Reto","76","8473499","Berra","Reto Berra","CHE","G","L","COL","210","1","20152016","2017-04-01 11:00:07"
"78","0","22","0","Rosenheim","DEU","1991-11-25",NULL,"112","4","2010","Philipp","73","8475831","Grubauer","Philipp Grubauer","DEU","G","L","WSH","182","0","20152016","2017-04-01 11:00:07"
"79","0","1","0","Salt Lake City","USA","1987-07-25","UT","120","4","2006","Richard","70","8473614","Bachman","Richard Bachman","USA","G","L","VAN","183","0","20152016","2017-04-01 11:00:07"
"80","1","72","0","Denver","USA","1986-11-21","CO","85","3","2005","Ben","79","8471750","Bishop","Ben Bishop","USA","G","L","TBL","216","1","20152016","2017-04-01 11:00:07"
"81","0","34","0","Thunder Bay","CAN","1994-05-25","ON","83","3","2012","Matt","76","8476899","Murray","Matt Murray","CAN","G","L","PIT","178","0","20152016","2017-04-01 11:00:07"
"82","0","22","0","Turku","FIN","1991-04-16",NULL,"171","6","2009","Joni","73","8475299","Ortio","Joni Ortio","FIN","G","L","CGY","190","0","20152016","2017-04-01 11:00:07"
"83","0","38","0","Laval","CAN","1988-08-07","QC","11","1","2006","Jonathan","72","8473541","Bernier","Jonathan Bernier","CAN","G","L","TOR","184","0","20152016","2017-04-01 11:00:07"
"84","0","57","0","Samara","RUS","1988-04-27",NULL,"23","1","2006","Semyon","74","8473575","Varlamov","Semyon Varlamov","RUS","G","L","COL","209","0","20152016","2017-04-01 11:00:07"
"85","0","8","0","Repentigny","CAN","1991-07-13","QC","95","4","2009","Jean-Francois","73","8475234","Berube","Jean-Francois Berube","CAN","G","L","NYI","177","0","20152016","2017-04-01 11:00:07"
"86","0","1","0","Uppsala","SWE","1991-04-04",NULL,"38","2","2011","Magnus","78","8476433","Hellberg","Magnus Hellberg","SWE","G","L","NYR","209","0","20152016","2017-04-01 11:00:07"
"87","0","4","0","Brampton","CAN","1992-08-14","ON","84","3","2010","Scott","74","8475809","Wedgewood","Scott Wedgewood","CAN","G","L","NJD","195","0","20152016","2017-04-01 11:00:07"
"88","0","4","0","Härnösand","SWE","1992-11-27",NULL,"188","7","2011","Anton","75","8476341","Forsberg","Anton Forsberg","SWE","G","L","CBJ","192","0","20152016","2017-04-01 11:00:07"
"89","0","1","0","Winnipeg","CAN","1992-05-18","MB","157","6","2011","Jason","76","8476309","Kasdorf","Jason Kasdorf","CAN","G","L","BUF","194","0","20152016","2017-04-01 11:00:07"
"90","0","1","0","Lakeville","USA","1993-12-18","MN",NULL,NULL,NULL,"Charlie","74","8479292","Lindgren","Charlie Lindgren","USA","G","R","MTL","190","0","20152016","2017-04-01 11:00:07"
"91","2","34","0","Norrtälje","SWE","1988-01-05",NULL,NULL,NULL,NULL,"Eddie","76","8475663","Lack","Eddie Lack","SWE","G","L","CAR","187","2","20152016","2017-04-01 11:00:07"
"92","0","30","0","Barrie","CAN","1990-03-02","ON","77","3","2008","Michael","75","8474636","Hutchinson","Michael Hutchinson","CAN","G","R","WPG","202","0","20152016","2017-04-01 11:00:07"
"0","1","57","0","Fredericton","CAN","1990-08-07","NB","34","2","2008","Jake","74","8474596","Allen","Jake Allen","CAN","G","L","STL","203","1","20162017","2017-04-01 11:00:07"
"1","0","36","0","Park Ridge","USA","1981-05-21","IL","73","3","2001","Craig","74","8467950","Anderson","Craig Anderson","USA","G","L","OTT","187","0","20162017","2017-04-01 11:00:07"
"2","0","2","0","Montreal","CAN","1984-12-31","QC","52","2","2003","Corey","74","8470645","Crawford","Corey Crawford","CAN","G","L","CAN","216","0","20162017","2017-04-01 11:00:07"
"3","0","1","0","Moravska Trebova","CZE","1994-07-22",NULL,"184","7","2012","Marek","74","8476986","Langhamer","Marek Langhamer","CZE","G","L","ARI","193","0","20162017","2017-04-01 11:00:07"
"4","0","1","0","Stockholm","SWE","1988-06-25",NULL,"46","2","2006","Jhonas","70","8473523","Enroth","Jhonas Enroth","SWE","G","L","SWE","175","0","20162017","2017-04-01 11:00:07"
"5","0","8","0","Kladno","CZE","1987-08-31",NULL,"41","2","2005","Ondrej","75","8471715","Pavelec","Ondrej Pavelec","CZE","G","L","WPG","215","0","20162017","2017-04-01 11:00:07"
"6","1","49","0","Pittsburgh","USA","1993-07-14","PA","39","2","2011","John","75","8476434","Gibson","John Gibson","USA","G","L","ANA","226","1","20162017","2017-04-01 11:00:07"
"7","0","52","0","Kingston","CAN","1982-03-22","ON","161","5","2001","Mike","76","8469608","Smith","Mike Smith","CAN","G","L","ARI","215","0","20162017","2017-04-01 11:00:07"
"8","2","45","0","Tyumen","RUS","1994-07-25",NULL,"19","1","2012","Andrei","75","8476883","Vasilevskiy","Andrei Vasilevskiy","RUS","G","L","TBL","207","2","20162017","2017-04-01 11:00:07"
"9","0","1","0","Parma","USA","1996-01-07","OH","37","2","2014","Alex","72","8477968","Nedeljkovic","Alex Nedeljkovic","USA","G","L","CAR","198","0","20162017","2017-04-01 11:00:07"
"10","0","18","0","London","CAN","1983-05-23","ON","176","6","2002","Curtis","75","8470147","McElhinney","Curtis McElhinney","CAN","G","L","CBJ, TOR","200","0","20162017","2017-04-01 11:00:07"
"11","0","30","0","St-Hyacinthe","CAN","1992-03-06","QC","138","5","2010","Louis","75","8475839","Domingue","Louis Domingue","CAN","G","R","ARI","210","0","20162017","2017-04-01 11:00:07"
"12","0","1","0","Uppsala","SWE","1991-04-04",NULL,"38","2","2011","Magnus","78","8476433","Hellberg","Magnus Hellberg","SWE","G","L","NYR","209","0","20162017","2017-04-01 11:00:07"
"13","0","25","0","Lulea","SWE","1990-03-19",NULL,"62","3","2009","Anders","78","8475195","Nilsson","Anders Nilsson","SWE","G","L","BUF","229","0","20162017","2017-04-01 11:00:07"
"14","0","1","0","Samara","RUS","1988-04-27",NULL,"23","1","2006","Semyon","74","8473575","Varlamov","Semyon Varlamov","RUS","G","L","RUS","209","0","20162017","2017-04-01 11:00:07"
"15","0","3","0","Pittsburgh","USA","1993-07-14","PA","39","2","2011","John","75","8476434","Gibson","John Gibson","USA","G","L","NAT","226","0","20162017","2017-04-01 11:00:07"
"16","0","37","0","Laval","CAN","1988-08-07","QC","11","1","2006","Jonathan","72","8473541","Bernier","Jonathan Bernier","CAN","G","L","ANA","184","0","20162017","2017-04-01 11:00:07"
"17","1","28","0","Thunder Bay","CAN","1985-12-19","ON",NULL,NULL,NULL,"Carter","73","8475622","Hutton","Carter Hutton","CAN","G","L","STL","195","1","20162017","2017-04-01 11:00:07"
"18","0","1","0","Port Huron","USA","1992-01-09","MI","11","1","2010","Jack","74","8475789","Campbell","Jack Campbell","USA","G","L","LAK","197","0","20162017","2017-04-01 11:00:07"
"19","2","46","0","Moncton","CAN","1992-04-15","NB","49","2","2010","Calvin","73","8475717","Pickard","Calvin Pickard","CAN","G","L","COL","200","2","20162017","2017-04-01 11:00:07"
"20","1","59","0","Banská Bystrica","SVK","1982-09-18",NULL,"63","2","2001","Peter","73","8469514","Budaj","Peter Budaj","SVK","G","L","LAK, TBL","196","1","20162017","2017-04-01 11:00:07"
"21","1","30","0","Rauma","FIN","1989-05-12",NULL,NULL,NULL,NULL,"Antti","72","8477293","Raanta","Antti Raanta","FIN","G","L","NYR","195","1","20162017","2017-04-01 11:00:07"
"22","0","3","0","Salt Lake City","USA","1987-07-25","UT","120","4","2006","Richard","70","8473614","Bachman","Richard Bachman","USA","G","L","VAN","183","0","20162017","2017-04-01 11:00:07"
"23","0","3","0","Blyth","CAN","1986-08-30","ON","38","2","2004","Justin","73","8471251","Peters","Justin Peters","CAN","G","L","ARI","210","0","20162017","2017-04-01 11:00:07"
"24","0","1","0","Fussen","DEU","1986-01-29",NULL,"94","3","2004","Thomas","73","8471306","Greiss","Thomas Greiss","DEU","G","L","EUR","228","0","20162017","2017-04-01 11:00:07"
"25","0","7","0","Danderyd","SWE","1984-10-24",NULL,NULL,NULL,NULL,"Jonas","76","8475361","Gustavsson","Jonas Gustavsson","SWE","G","L","EDM","201","0","20162017","2017-04-01 11:00:07"
"26","0","54","0","Commerce","USA","1993-05-19","MI","130","5","2012","Connor","76","8476945","Hellebuyck","Connor Hellebuyck","USA","G","L","WPG","207","0","20162017","2017-04-01 11:00:07"
"27","1","4","0","Pisek","CZE","1991-07-18",NULL,"179","6","2012","Marek","76","8476992","Mazanec","Marek Mazanec","CZE","G","R","NSH","187","1","20162017","2017-04-01 11:00:07"
"28","1","55","0","Helsinki","FIN","1983-11-16",NULL,"2","1","2002","Kari","76","8470140","Lehtonen","Kari Lehtonen","FIN","G","L","DAL","190","1","20162017","2017-04-01 11:00:07"
"29","0","1","0","Watson","CAN","1989-09-16","SK","122","5","2008","Dustin","72","8474682","Tokarski","Dustin Tokarski","CAN","G","L","ANA","205","0","20162017","2017-04-01 11:00:07"
"30","1","52","0","Montreal","CAN","1984-12-31","QC","52","2","2003","Corey","74","8470645","Crawford","Corey Crawford","CAN","G","L","CHI","216","1","20162017","2017-04-01 11:00:07"
"31","0","8","0","Dearborn","USA","1989-04-13","MI","54","2","2007","Jeremy","72","8474092","Smith","Jeremy Smith","USA","G","L","COL","177","0","20162017","2017-04-01 11:00:07"
"32","0","2","0","Victoriaville","CAN","1994-05-01","QC","172","6","2013","Antoine","75","8477312","Bibeau","Antoine Bibeau","CAN","G","L","TOR","210","0","20162017","2017-04-01 11:00:07"
"33","0","8","0","Grand Forks","USA","1992-08-20","ND","165","6","2010","Zane","74","8475876","McIntyre","Zane McIntyre","USA","G","L","BOS","206","0","20162017","2017-04-01 11:00:07"
"34","0","1","0","St. Paul","USA","1987-07-28","MN","112","4","2005","Alex","72","8471774","Stalock","Alex Stalock","USA","G","L","MIN","187","0","20162017","2017-04-01 11:00:07"
"35","0","21","0","Rosenheim","DEU","1991-11-25",NULL,"112","4","2010","Philipp","73","8475831","Grubauer","Philipp Grubauer","DEU","G","L","WSH","182","0","20162017","2017-04-01 11:00:07"
"36","1","19","0","Forssa","FIN","1995-04-19",NULL,"99","4","2013","Juuse","71","8477424","Saros","Juuse Saros","FIN","G","L","NSH","180","1","20162017","2017-04-01 11:00:07"
"37","1","24","0","Samara","RUS","1988-04-27",NULL,"23","1","2006","Semyon","74","8473575","Varlamov","Semyon Varlamov","RUS","G","L","COL","209","1","20162017","2017-04-01 11:00:07"
"38","1","9","0","Bratislava","SVK","1985-05-13",NULL,"271","9","2003","Jaroslav","71","8470860","Halak","Jaroslav Halak","SVK","G","L","EUR","181","1","20162017","2017-04-01 11:00:07"
"39","0","3","0","Denver","USA","1986-11-21","CO","85","3","2005","Ben","79","8471750","Bishop","Ben Bishop","USA","G","L","USA","216","0","20162017","2017-04-01 11:00:07"
"40","2","61","0","Savonlinna","FIN","1987-03-10",NULL,"21","1","2005","Tuukka","75","8471695","Rask","Tuukka Rask","FIN","G","L","BOS","176","2","20162017","2017-04-01 11:00:07"
"41","1","54","0","Are","SWE","1982-03-02",NULL,"205","7","2000","Henrik","73","8468685","Lundqvist","Henrik Lundqvist","SWE","G","L","NYR","188","1","20162017","2017-04-01 11:00:07"
"42","0","3","0","Savonlinna","FIN","1987-03-10",NULL,"21","1","2005","Tuukka","75","8471695","Rask","Tuukka Rask","FIN","G","L","FIN","176","0","20162017","2017-04-01 11:00:07"
"43","2","19","0","Chicago","USA","1985-02-13","IL","6","1","2004","Al","74","8471219","Montoya","Al Montoya","USA","G","L","MTL","209","2","20162017","2017-04-01 11:00:07"
"44","2","46","0","Thunder Bay","CAN","1994-05-25","ON","83","3","2012","Matt","76","8476899","Murray","Matt Murray","CAN","G","L","PIT","178","2","20162017","2017-04-01 11:00:07"
"45","0","38","0","Denver","USA","1986-11-21","CO","85","3","2005","Ben","79","8471750","Bishop","Ben Bishop","USA","G","L","TBL, LAK","216","0","20162017","2017-04-01 11:00:07"
"46","0","4","0","Ostrava","CZE","1992-02-14",NULL,"141","5","2010","Petr","74","8475852","Mrazek","Petr Mrazek","CZE","G","L","CZE","183","0","20162017","2017-04-01 11:00:07"
"47","0","60","0","Lloydminster","CAN","1989-09-16","SK","93","4","2008","Braden","74","8474651","Holtby","Braden Holtby","CAN","G","L","WSH","217","0","20162017","2017-04-01 11:00:07"
"48","1","24","0","Farmingville","USA","1989-07-04","NY",NULL,NULL,NULL,"Keith","75","8476234","Kinkaid","Keith Kinkaid","USA","G","L","NJD","195","1","20162017","2017-04-01 11:00:07"
"49","0","7","0","Anahim Lake","CAN","1987-08-16","BC","5","1","2005","Carey","75","8471679","Price","Carey Price","CAN","G","L","CAN","226","0","20162017","2017-04-01 11:00:07"
